Time,Time,Time,MPO_SIMBIO-SYS_HRIC_FPAN,MPO_SIMBIO-SYS_HRIC_FPAN,MPO_SIMBIO-SYS_HRIC_FPAN,MPO_SIMBIO-SYS_HRIC_FPAN,MPO_SIMBIO-SYS_HRIC_FPAN,MPO_SIMBIO-SYS_HRIC_FPAN,MPO_SIMBIO-SYS_HRIC_FPAN,MPO_SIMBIO-SYS_HRIC_FPAN,MPO_SIMBIO-SYS_HRIC_FPAN,MPO_SIMBIO-SYS_HRIC_FPAN,MPO_SIMBIO-SYS_HRIC_FPAN,MPO_SIMBIO-SYS_HRIC_FPAN,MPO_SIMBIO-SYS_HRIC_FPAN,MPO_SIMBIO-SYS_HRIC_FPAN,MPO_SIMBIO-SYS_HRIC_FPAN,MPO_SIMBIO-SYS_HRIC_FPAN,MPO_SIMBIO-SYS_HRIC_FPAN,MPO_SIMBIO-SYS_HRIC_FPAN,MPO_SIMBIO-SYS_HRIC_FPAN,MPO_SIMBIO-SYS_HRIC_FPAN,MPO_SIMBIO-SYS_HRIC_FPAN,MPO_SIMBIO-SYS_HRIC_FPAN,MPO_SIMBIO-SYS_HRIC_FPAN,MPO_SIMBIO-SYS_HRIC_FPAN,MPO_SIMBIO-SYS_HRIC_FPAN,MPO_SIMBIO-SYS_HRIC_FPAN,MPO_SIMBIO-SYS_HRIC_FPAN,MPO_SIMBIO-SYS_HRIC_FPAN,MPO_SIMBIO-SYS_HRIC_FPAN,MPO_SIMBIO-SYS_HRIC_FPAN,MPO_SIMBIO-SYS_HRIC_FPAN
ISOC,J2000,Norbit,Corners0,Corners0,Corners0,Corners1,Corners1,Corners1,Corners2,Corners2,Corners2,Corners3,Corners3,Corners3,SubNd,SubNd,SubNd,SubNd,Bore,Bore,Bore,Bore,Bore,Bore,Bore,PoG,PoG,Vel_on_bore,Vel_on_bore,Vel_on_bore,Swath,Swath,Swath,Swath,Subsolar,Subsolar,Subsolar
[txt],[s],[#],Lat[°],Long[°],Ray[km],Lat[°],Long[°],Ray[km],Lat[°],Long[°],Ray[km],Lat[°],Long[°],Ray[km],Lat[°],Long[°],Ray[km],Dist[km],Lat[°],Long[°],Ray[km],Inc[°],Emi[°],Pha[°],SunDist[km],h[m],w[m],[m/s],AT[ms/px],AT[°/s],h[°],w[°],h[m],w[m],Lat[°],Long[°],Ray[km]
2026-06-13T00:12:10.000000,834581599.1846129,829,71.70068228474659,-157.5975549217415,2439.4,71.82888350465836,-157.60069659588174,2439.4000000000005,71.82758102022406,-156.28407776383438,2439.4,71.69938869285278,-156.2898093465137,2439.4,71.81044862916244,-156.94116313981948,2439.4,681.4548364775746,71.76525269128041,-156.9430138868723,2439.4,79.51091449901469,0.20517956752808839,79.62842818038644,63013073.93983372,0.008527765736762978,0.008535095070278203,2.1521685658942684,3.96240604565262,0.050549387401190686,0.1282049319532159,0.4106095360533101,5458.396999996596,17481.931666882032,0.0029926344082298645,148.63072650767086,2439.4
2026-06-13T00:12:20.000000,834581609.1846129,829,72.20506761489396,-157.61466466116678,2439.4000000000005,72.33397047767411,-157.61804011728424,2439.4,72.33262470250087,-156.25762281934726,2439.4,72.20373135287765,-156.26374749607393,2439.3999999999996,72.31479423503181,-156.93657797810738,2439.4,685.1821744678889,72.27001408494715,-156.9384961281297,2439.399999999999,79.79604526876058,0.20241361715567344,79.91221801335134,63013167.617536135,0.008574457331021957,0.008581828338257531,2.1460282737948986,3.9955006351614544,0.050405166354100646,0.12890690394023388,0.412857865142349,5488.2838516929005,17577.655540898784,0.0029924026495292354,148.63040752415156,2439.4
2026-06-13T00:12:30.000000,834581619.1846129,829,72.7079892110245,-157.63273166519826,2439.3999999999996,72.83759676156143,-157.63636294613414,2439.4,72.83620522834957,-156.22962789262002,2439.4,72.70660786902641,-156.23618184320387,2439.4,72.8179959432796,-156.93170716762754,2439.4,688.9257484523699,72.77331458738979,-156.93370097015094,2439.4,80.0808976669171,0.2011089822125718,80.19654561437018,63013261.29386769,0.008621353709894919,0.008628765755120206,2.13973086536436,4.029176682660437,0.05025725501322179,0.12961195430123063,0.4151160148483253,5518.301766890695,17673.797533198584,0.0029921708912727736,148.630088539638,2439.4000000000005
2026-06-13T00:12:40.000000,834581629.1846129,829,73.2094040230483,-157.65183349552427,2439.3999999999996,73.33971931060127,-157.65574547791852,2439.4000000000005,73.33827933236797,-156.19996174194256,2439.4,73.20797497721578,-156.20698530786504,2439.4,73.32002441726378,-156.92652479743688,2439.4,692.6850366437162,73.2751116435334,-156.92860387979795,2439.4000000000005,80.36542683790844,0.2013070758157776,80.48139460804028,63013354.96661959,0.008668448318755982,0.008675900737269128,2.1332219459396233,4.06354731876611,0.050104375775610846,0.13032009204548978,0.4173836714669601,5548.451129165301,17770.344287645563,0.0029919391335036555,148.62976955410412,2439.4
2026-06-13T00:12:50.000000,834581639.1846129,829,73.70926455827184,-157.6720566458913,2439.4,73.84029030635546,-157.6762768950503,2439.4000000000005,73.83879894973691,-156.1684781729018,2439.4000000000005,73.70778494882502,-156.17601702623875,2439.4000000000005,73.82084679488251,-156.92100180132655,2439.4,696.4594561392425,73.77535751966143,-156.92317661901808,2439.3999999999987,80.6495854075799,0.20305671935467204,80.76674905834399,63013448.6334724,0.008715733945571454,0.008723226024505464,2.126513007731532,4.09860363603842,0.0499467985663226,0.1310309953244488,0.4196604840010369,5578.718235633358,17867.280860336043,0.0029917073761667424,148.62945056757232,2439.4
2026-06-13T00:13:00.000000,834581649.1846129,829,74.20752412465289,-157.69349765302493,2439.3999999999996,74.33926304252307,-157.69805743206777,2439.4000000000005,74.3377171019829,-156.13501425990427,2439.4000000000005,74.20599082766603,-156.1431196525712,2439.4000000000005,74.32043128398182,-156.9151060241,2439.4,700.2483880213684,74.27400572058613,-156.9173883425527,2439.4000000000005,80.9333267365375,0.20640398473349558,81.05259284691668,63013542.29213308,0.008763202961496522,0.008770733917626127,2.1196240034131195,4.134319552611971,0.049784992026807806,0.13174465587393852,0.42194608248785936,5609.102734443215,17964.59149990036,0.0029914756193273706,148.62913158001555,2439.4
2026-06-13T00:13:10.000000,834581659.1846129,829,74.70414284178956,-157.71626601667077,2439.4,74.83659741204697,-157.7212004826561,2439.4,74.83499338085531,-156.0993875519149,2439.4,74.7025524442485,-156.10811759428856,2439.3999999999996,74.81875141549304,-156.9088018077061,2439.4,704.0512198975225,74.77101637085646,-156.91120509964512,2439.3999999999996,81.21660801354071,0.21138868787605,81.33890998175572,63013635.9404656,0.008810847836568143,0.008818416797937276,2.1125815086531583,4.1706546234920685,0.049619580357139516,0.1324608529941738,0.4242401000219376,5639.595229177546,18062.260585131207,0.0029912438629210378,148.62881259143487,2439.4
2026-06-13T00:13:20.000000,834581669.1846129,829,75.20057602501294,-157.7405444902757,2439.4,75.33374872231035,-157.74589653385266,2439.3999999999996,75.33208315314563,-156.06128715940656,2439.4000000000005,75.19892518266441,-156.07070934690773,2439.4,75.31578980765329,-156.90204972540988,2439.4000000000005,707.8673889732746,75.26784535921796,-156.90456721335963,2439.4000000000005,81.50024120664291,0.21143877632615096,81.62275878621197,63013729.61232364,0.008858654664834263,0.008866264662001645,2.1176761764516963,4.1831960728186095,0.04973924214400409,0.1331795925743998,0.4265420561138217,5670.195970574266,18160.267658920293,0.0029910121069994865,148.62849360185987,2439.4000000000005
2026-06-13T00:13:30.000000,834581679.1846129,829,75.69672759714855,-157.76648503047755,2439.4,75.83062080375866,-157.7723035871377,2439.3999999999996,75.8288898123818,-156.02046206102602,2439.400000000001,75.69501254382075,-156.03065354869162,2439.4000000000005,75.81154052126418,-156.894805667445,2439.4,711.6964201776117,75.76439678975758,-156.89742898608407,2439.400000000001,81.78415556375867,0.20701410585683325,81.90431822705386,63013823.30446673,0.00890661790881986,0.008914271744811629,2.1106491309213964,4.219847713358074,0.04957419334047353,0.13390079204861122,0.42885167337137176,5700.901443339318,18258.60091114145,0.002990780351521168,148.62817461125636,2439.4
2026-06-13T00:13:40.000000,834581689.1846129,829,76.19123237876107,-157.79420479696384,2439.4,76.32584818350114,-157.80054276480857,2439.4,76.3240470876968,-155.97673321697442,2439.4,76.18944857271066,-155.98778105784143,2439.399999999999,76.30601254309697,-156.88702013335907,2439.4,715.5379912961168,76.25930519601812,-156.88976250806323,2439.3999999999996,82.06755203660349,0.20423287555456307,82.1862865604198,63013916.982932836,0.00895473991794156,0.008962436746014855,2.103754253485171,4.256552257996269,0.04941224885520843,0.1346241626147929,0.4311688881992014,5731.699351564662,18357.257634185367,0.0029905485965267733,148.62785561965856,2439.4
2026-06-13T00:13:50.000000,834581699.1846129,829,76.68414792824993,-157.82390490532975,2439.4000000000005,76.81948886108897,-157.83082428733326,2439.399999999999,76.8176125474828,-155.9297952934718,2439.3999999999996,76.68229041062422,-155.94179870455505,2439.400000000001,76.79925548053124,-156.87864190016813,2439.4000000000005,719.3922405704326,76.75262880562991,-156.88152103689566,2439.4,82.35044291371095,0.20303565377590763,82.46864874038772,63014010.647902265,0.009003022311423406,0.009010761341008314,2.0971002943801333,4.293081420831398,0.049255962975987604,0.13535016093258928,0.43349378194699095,5762.6091377912035,18456.241291560385,0.002990316841971368,148.6275366270453,2439.4
2026-06-13T00:14:00.000000,834581709.1846129,829,77.17550547850593,-157.85580894036826,2439.4000000000005,77.31157362090809,-157.86338056994683,2439.4000000000005,77.30961642896985,-155.87929193304,2439.3999999999996,77.17356877419363,-155.89236649837932,2439.4000000000005,77.29129809054575,-156.86960706454437,2439.4000000000005,723.2591583033842,77.24439910103582,-156.87264453650306,2439.4,82.63282690739902,0.20339103526019414,82.75139007986304,63014104.298986524,0.009051464928624478,0.009059245387863945,2.090523598466165,4.329759747876376,0.04910149182774978,0.13607835176051175,0.4358263484141771,5793.61227136806,18555.551619274054,0.002990085087904951,148.62721763339866,2439.4
2026-06-13T00:14:10.000000,834581719.1846129,829,77.66531794743244,-157.8901682415257,2439.4000000000005,77.80211576981763,-157.89847551594926,2439.3999999999996,77.80007138547167,-155.82481003955002,2439.4,77.66329595044994,-155.83908906013323,2439.4,77.78215500304577,-156.85983806697445,2439.4,727.1386191177509,77.73462949021418,-156.86305925165576,2439.4000000000005,82.91469362394716,0.2052863061246558,83.03449603514086,63014197.93541522,0.009100066215268227,0.009107887320311477,2.083989087358638,4.36665732583185,0.04894801150158653,0.13680914531701238,0.4381665115885852,5824.726217576272,18655.185381065312,0.0029898533342749244,148.62689863875423,2439.4
2026-06-13T00:14:20.000000,834581729.1846129,829,78.15359071220556,-157.92727208607837,2439.3999999999996,78.29112030631686,-157.93641169127838,2439.4000000000005,78.28898163474145,-155.76586797470503,2439.400000000001,78.15147657669118,-155.78150789101807,2439.400000000001,78.27183512144488,-156.8492440275286,2439.4,731.0304459858088,78.22332556547533,-156.85267769485978,2439.4,83.19602890520987,0.20871546729458545,83.31795191408689,63014291.55626078,0.009148824025144458,0.009156684953870233,2.0774547357493467,4.403862027754092,0.04879453492166241,0.13754218360565865,0.44051416608484345,5855.9357345166145,18755.13809009277,0.0029896215811304892,148.62657964308957,2439.4
2026-06-13T00:14:30.000000,834581739.1846129,829,78.64031996781588,-157.96745409819388,2439.4,78.77858335244642,-157.9775396795316,2439.3999999999996,78.77634237527052,-155.70190306179185,2439.3999999999996,78.63810596816995,-155.71908764613795,2439.3999999999996,78.76033997828996,-156.83771609760424,2439.4,734.9343921740868,78.71048401038361,-156.84139603376354,2439.3999999999996,83.47681413222787,0.2136817858278173,83.60174314779542,63014385.16040866,0.009197735369949583,0.009205635236488527,2.0708900524645046,4.441440702756592,0.048640345921883134,0.13827742105501267,0.44286916512011176,5887.238881959521,18855.403496994542,0.0029893898284597833,148.62626064641768,2439.4000000000005
2026-06-13T00:14:40.000000,834581749.1846129,829,79.127007775107,-158.01122661595332,2439.3999999999996,79.26600698193793,-158.02239549240133,2439.400000000001,79.26365312909492,-155.6320479526416,2439.4000000000005,79.12468370853891,-155.65100217262324,2439.3999999999996,79.24766491269354,-156.82512644505633,2439.4,738.8501314822583,79.19760712518145,-156.8290526637631,2439.4,83.75790010635977,0.21368306537159137,83.88296819511238,63014478.783542156,0.009246789040631915,0.009254731037336749,2.0767230649456554,4.452586479494746,0.04877734969207953,0.1390149078862192,0.44523116619262637,5918.637798098437,18955.967019565633,0.002989158076217029,148.62594164871732,2439.4
2026-06-13T00:14:50.000000,834581759.1846129,829,79.61354997575881,-158.05908020512328,2439.399999999999,79.75328681456597,-158.07149639002913,2439.4000000000005,79.7508082275694,-155.5554749196908,2439.4000000000005,79.61110442400067,-155.5764676131619,2439.4000000000005,79.73379951386188,-156.81132287676348,2439.4,742.7772586033545,79.68459139348394,-156.81549587175908,2439.4,84.03921357133665,0.20917889515655835,84.16181095521083,63014572.422293894,0.00929598039999574,0.009303967479092169,2.0701331691303895,4.490522899017528,0.04862256850914698,0.13975446490788285,0.44759993437471857,5950.1248537590445,19056.818655628573,0.0029889263244631857,148.62562265001438,2439.4
2026-06-13T00:15:00.000000,834581769.1846129,829,80.09852242991876,-158.11146583173607,2439.3999999999996,80.23899877998032,-158.125324401183,2439.4,80.23638325908253,-155.4714140099189,2439.4,80.09594380538715,-155.4947595943403,2439.3999999999996,80.21872974136903,-156.7961247206534,2439.4,746.7153066993607,80.17001399306238,-156.8005845168832,2439.3999999999996,84.3199182801557,0.2062357798777451,84.44093681404149,63014666.04096324,0.009345310233381532,0.009353341526077032,2.063428961894411,4.52901961054269,0.04846510241928772,0.1404961589624898,0.44997534941024614,5981.702894797742,19157.95328521055,0.002988694573147442,148.62530365030904,2439.4
2026-06-13T00:15:10.000000,834581779.1846129,829,80.58189822090962,-158.16904885934147,2439.3999999999996,80.72311547313619,-158.18458498755663,2439.4,80.720349284237,-155.3787331385387,2439.4000000000005,80.57917318209066,-155.4048120572278,2439.4,80.70244013457716,-156.7793163830005,2439.4000000000005,750.6637719698829,80.65384897567489,-156.78411093053484,2439.400000000001,84.59998340634979,0.2048795276368614,84.72033219710443,63014759.63791949,0.00939477219379959,0.009402846832916766,2.056619448389705,4.5680654246246295,0.04830516293238235,0.14123973000558018,0.452357028720654,6013.360849675561,19259.354619814643,0.002988462822344358,148.62498464958338,2439.4
2026-06-13T00:15:20.000000,834581789.1846129,829,81.06365098952072,-158.23263471619083,2439.3999999999996,81.20561067989959,-158.25013683344258,2439.4,81.20267752413251,-155.27606312038736,2439.3999999999996,81.06076409151117,-155.30533983746034,2439.4,81.18491591926781,-156.76063787831248,2439.4,754.6221420841206,81.13607116826255,-156.76582587536117,2439.4000000000005,84.87937859177752,0.20513479650302915,84.99998349644034,63014853.21155322,0.009444359910177282,0.009452477011160268,2.049703773829007,4.607670645273037,0.0481427299714846,0.14198524663662532,0.4547447422719422,6045.101639053533,19361.012865614102,0.0029882310719361723,148.62466564784242,2439.4
2026-06-13T00:15:30.000000,834581799.1846129,829,81.5437584853806,-158.30321078098206,2439.4,81.6864618429907,-158.32303454056017,2439.4,81.68334283036931,-155.16173368372253,2439.3999999999996,81.54069175749477,-155.19478084670692,2439.3999999999996,81.66614576937104,-156.73977449704813,2439.3999999999996,758.5899475502972,81.61665980074892,-156.74542987837313,2439.400000000001,85.15807570384567,0.2070232319081137,85.2798774099241,63014946.76035098,0.009494067530068654,0.009502226170344467,2.042723139094914,4.647750519081733,0.04797877124860768,0.14273256607500556,0.45713818091942104,6076.919183966567,19462.91486060008,0.0029879993220558307,148.6243466450728,2439.4
2026-06-13T00:15:40.000000,834581809.1846129,829,82.0222075356252,-158.38200962431213,2439.4,82.1656555859704,-158.40459925059056,2439.4,82.16232860357,-155.03369223223987,2439.4000000000005,82.01894000959292,-155.0712235217204,2439.4,82.1461256751317,-156.71634744030223,2439.4,762.5668695358551,82.09560360915356,-156.72256763579855,2439.4,85.43605075948788,0.21055450268968387,85.56000018314234,63015040.28297752,0.009543891161651313,0.009552090365279148,2.035706663270353,4.688244791771274,0.047813970702652565,0.1434816299260604,0.4595371548554977,6108.810998229185,19565.05252360769,0.0029877675725915455,148.6240276413008,2439.4
2026-06-13T00:15:50.000000,834581819.1846129,829,82.49898954550865,-158.47055713511423,2439.3999999999996,82.64318317022827,-158.49647462566796,2439.4,82.63962198679877,-154.88935805488728,2439.3999999999996,82.4954964311946,-154.9322738001583,2439.4,82.62485546485567,-156.689872865387,2439.4,766.5525790699807,82.572896341654,-156.69678384863462,2439.4,85.71328419953872,0.21573602807319636,85.84033864891308,63015133.77828818,0.009593826806278833,0.009602065522344574,2.0286862947481126,4.729083462098329,0.04764907872636705,0.14423248818255072,0.46194146792966767,6140.779210311269,19667.41750341901,0.0029875358236153386,148.62370863652168,2439.4000000000005
2026-06-13T00:16:00.000000,834581829.1846129,829,82.97569453158847,-158.57109508275886,2439.4000000000005,83.12063393224078,-158.60107724827887,2439.3999999999996,83.11680689229696,-154.7248924429234,2439.4000000000005,82.9719460494417,-154.77436826956517,2439.4,83.10234045649293,-156.6597329581362,2439.4,770.5467792114391,83.05013162119573,-156.66738729181625,2439.400000000001,85.99068791948966,0.21592991240213708,86.11794443517154,63015227.28470129,0.009643863152364873,0.009652144709714778,2.0347939235510255,4.739479040479373,0.04779253258930033,0.14498475070253827,0.46435078701710925,6172.807209700625,19769.995617057608,0.0029873040750797338,148.62338963072713,2439.4
2026-06-13T00:16:10.000000,834581839.1846129,829,83.45223723187327,-158.68621780932784,2439.4000000000005,83.59792230611208,-158.7212292395124,2439.4000000000005,83.59379052364055,-154.53583467258832,2439.400000000001,83.44819694672269,-154.59340710822644,2439.4,83.57859118706337,-156.62512730185938,2439.4,774.549238497068,83.52722825460974,-156.63358395956425,2439.4,86.26820206362223,0.21157713130910316,86.39300707143653,63015320.7994054,0.009693997686445407,0.009702325182812692,2.0279703178223025,4.7801477177709,0.047632262109134266,0.1457384898978986,0.4667649802146054,6204.898079373531,19872.78124866992,0.0029870723270245254,148.6230706239171,2439.4
2026-06-13T00:16:20.000000,834581849.1846129,829,83.92715611283137,-158.81895522366162,2439.4000000000005,84.07358623179104,-158.86025889093827,2439.3999999999996,84.06910172538385,-154.31696004906556,2439.3999999999996,83.92277927638415,-154.38464515927254,2439.4,84.05362309514406,-156.58500320144802,2439.4,778.5597834752249,84.00272888515687,-156.59445769664094,2439.4000000000005,86.54496511171884,0.20881761953497333,86.66823748534414,63015414.285515614,0.009744235311748997,0.009752607775306418,2.021226072205281,4.8209527107066465,0.047473855611694336,0.146493668429797,0.4691840868327261,6237.0502296081295,19975.776071925557,0.0029868405794124956,148.622751616087,2439.4
2026-06-13T00:16:30.000000,834581859.1846129,829,84.4004635624755,-158.9736789525129,2439.3999999999996,84.54763754653192,-159.02298932643134,2439.4000000000005,84.54274009425356,-154.06066481969978,2439.3999999999996,84.39569432412603,-154.14119205811878,2439.4,84.52745489286899,-156.53794657340194,2439.4000000000005,782.5782957740338,84.47665296609578,-156.54866545160155,2439.4000000000005,86.82097438444589,0.20763088535859625,86.94362306824304,63015507.742614545,0.009794574460319689,0.009802990953471152,2.014579450796101,4.86184571000621,0.04731774207772398,0.14725048403105953,0.4716080337443673,6269.272078990564,20078.976973396966,0.0029866088322875787,148.62243260724605,2439.4000000000005
2026-06-13T00:16:40.000000,834581869.1846129,829,84.87217231071956,-159.1563390833051,2439.3999999999996,85.02008785603729,-159.21603931373963,2439.4,85.01470043990467,-153.75652023448262,2439.4000000000005,84.86693972046686,-153.85367694496492,2439.4000000000005,85.00010757394782,-156.48201731834237,2439.4,786.6046957513474,84.94902228455724,-156.4943682798265,2439.3999999999996,87.0962291891904,0.20799523733383551,87.21915151366403,63015601.170373656,0.00984501410998111,0.009853473710283174,2.0080259981875668,4.9028319946390955,0.0471638168601672,0.14800892151549083,0.47403677222196156,6301.562980960041,20182.381878480606,0.002986377085604133,148.62211359741116,2439.4
2026-06-13T00:16:50.000000,834581879.1846129,829,85.342292291177,-159.37524953118265,2439.3999999999996,85.49094505111309,-159.44874681207142,2439.4,85.48496700264326,-153.38983400346248,2439.4000000000005,85.33650424797374,-153.509028263863,2439.4,85.47160197798833,-156.41447639004795,2439.4,790.6389227817203,85.419859593644,-156.42898768060547,2439.400000000001,87.37072963503947,0.2098852672560482,87.49481005118729,63015694.568502896,0.009895553496363521,0.009904055275613966,2.001571167579553,4.943892906056371,0.04701220804188769,0.14876869265244147,0.47647029162798765,6333.910663934739,20285.99033427803,0.0029861453394019067,148.62179458653472,2439.4
2026-06-13T00:17:00.000000,834581889.1846129,829,85.810824988054,-159.64238003562616,2439.4,85.96020820331063,-159.73472158257653,2439.3999999999996,85.95350446265712,-152.93923023696473,2439.4,85.80435946591123,-153.08844922100585,2439.399999999999,85.94195719950606,-156.33133167167898,2439.4,794.6809142710403,85.88918482338403,-156.34878345164344,2439.3999999999996,87.64447494110772,0.21328022063510407,87.77058641915154,63015787.936678834,0.009946191893613678,0.009954734896144561,1.9952087991855103,4.985038106124001,0.04686277094395948,0.1495299523417453,0.4789084772539209,6366.321722862104,20389.797457009354,0.0029859135936368604,148.621475574656,2439.4
2026-06-13T00:17:10.000000,834581899.1846129,829,86.27775841022913,-159.97562081294794,2439.4,86.42786072387706,-160.09459869988203,2439.4000000000005,86.42024424545724,-152.3723752794616,2439.4,86.27044796153326,-152.56390938454982,2439.4000000000005,86.41118805370544,-156.22652494301633,2439.4,798.7305819647264,86.35701355528319,-156.24812728583623,2439.4,87.91746227964786,0.21816174487710802,88.04646816643209,63015881.2744953,0.00999692827041599,0.010005511490231883,1.9889142076765747,5.0263245301537065,0.04671492576595631,0.15029285173860382,0.48135135520170547,6398.802593259753,20493.804357979523,0.0029856818483657696,148.62115656175715,2439.3999999999996
2026-06-13T00:17:20.000000,834581909.1846129,829,86.7445843815962,-160.4044571042797,2439.399999999999,86.89538554408253,-160.56289787962217,2439.3999999999996,86.88658282068039,-151.63524058205365,2439.4,86.73618782943701,-151.88924390425217,2439.4000000000005,86.87930341302007,-156.09040338676132,2439.4,802.7877878795061,86.82488295262749,-156.11762728413203,2439.400000000001,88.19057886100353,0.21834005171210236,88.3197272811559,63015974.61942532,0.010047753471728151,0.010056380207984975,1.995247628123147,5.035842834796243,0.04686368294455371,0.1510568650604521,0.48379866637522945,6431.330889639612,20598.00000602601,0.0029854501035301508,148.62083754785596,2439.4
2026-06-13T00:17:30.000000,834581919.1846129,829,87.21114017367029,-160.97678554476784,2439.4,87.36260406694038,-161.19714689560035,2439.4,87.35219805934595,-150.63837353731182,2439.4000000000005,87.20129671149233,-150.98992460635816,2439.3999999999996,87.34630289609082,-155.906596675771,2439.4000000000005,806.8523173592877,87.29270401966826,-155.94188040205177,2439.3999999999996,88.46376357543738,0.2142285802040287,88.59054241632991,63016067.968606696,0.010098665206597746,0.010107338528393862,1.9891172342327958,5.076958277169022,0.0467196943831575,0.15182229066624023,0.48625028921961955,6463.919314801596,20702.379225881803,0.0029852183591833484,148.62051853293934,2439.4
2026-06-13T00:17:40.000000,834581929.1846129,829,87.67586682140694,-161.77611689909128,2439.4,87.82792333804696,-162.1010680107594,2439.400000000001,87.81523964353283,-149.22164758734533,2439.400000000001,87.66400807900676,-149.73683647768942,2439.400000000001,87.81217272141602,-155.64486583179237,2439.4000000000005,810.9238775099698,87.75904631745225,-155.69349618154556,2439.4,88.73617549988062,0.21156002784971814,88.86142287401137,63016161.2859823,0.010149666705075598,0.010158385678496067,1.9829459156052471,5.118478837572155,0.04657474459575527,0.15258912152197338,0.4887062126152414,6496.5675692694185,20806.941544122226,0.0029849866152914847,148.62019951699438,2439.4
2026-06-13T00:17:50.000000,834581939.1846129,829,88.13846655997128,-162.97010849356025,2439.3999999999996,88.2909613038172,-163.49190959575108,2439.3999999999996,88.27479380444129,-147.05322630100227,2439.4,88.12361171891068,-147.87296349817692,2439.400000000001,88.27687644564575,-155.24252497861104,2439.4,815.0020972527836,88.22386952684941,-155.31588936922714,2439.4,89.00779493398043,0.2103468187435601,89.13235694535341,63016254.57043992,0.010200753293673136,0.010209516992542628,1.9767143667476996,5.160458923793072,0.046428380141640704,0.1533571763941148,0.491166160134655,6529.2679369234465,20911.675191693732,0.0029847548718418522,148.61988050004706,2439.3999999999996
2026-06-13T00:18:00.000000,834581949.1846129,829,88.59826081675753,-164.94393679915947,2439.4,88.7507867363945,-165.90326793042695,2439.4,88.72865400399279,-143.33620714804184,2439.4,88.57850009202578,-144.81815168416426,2439.4,88.74032593737952,-154.5450826904473,2439.4,819.0865294867198,88.68708616727312,-154.67313798993186,2439.3999999999996,89.27859804402623,0.2106093940772199,89.4033329259065,63016347.82069558,0.010251919387411896,0.010260726867829452,1.9703789679457613,5.203019091347762,0.046279576496119953,0.1541263711761719,0.49362986238230305,6562.0168368825025,21016.56869892912,0.002984523128883602,148.61956148209273,2439.4
2026-06-13T00:18:10.000000,834581959.1846129,829,89.0533006696239,-168.81496456824468,2439.4000000000005,89.20437832091591,-171.0719745086059,2439.4000000000005,89.16989994509089,-135.6169738060658,2439.3999999999987,89.0241444728672,-138.9549029507671,2439.4,89.20224997045331,-153.0416053929553,2439.4000000000005,823.1766622839722,89.14845685241792,-153.33627715934588,2439.399999999999,89.54855741421933,0.21237507065306788,89.67433904753793,63016441.03531712,0.010303158640264506,0.010312008914992973,1.963909733093443,5.24624857581185,0.04612762935595567,0.15489672152672548,0.496097063728596,6594.814935819463,21121.611182255012,0.0029842913863573632,148.6192424631148,2439.3999999999996
2026-06-13T00:18:20.000000,834581969.1846129,829,89.4947556765804,-179.57416837276776,2439.4,89.63379818681685,171.0914699641791,2439.4,89.56362365827748,-112.65824479613424,2439.3999999999996,89.44179365115934,-123.92588648141658,2439.3999999999996,89.66099079963735,-147.45929207439826,2439.4,827.2719370056398,89.6067490969298,-148.8825521213916,2439.4,89.81764301039101,0.21567774790731334,89.9453638135151,63016534.2127655,0.010354464161576349,0.010363356173100292,1.9572914275990887,5.290200537115544,0.04597218089635301,0.15566817967793253,0.49856740338069977,6627.660199991579,21226.787280713816,0.0029840596443241885,148.61892344311676,2439.4
2026-06-13T00:18:30.000000,834581979.1846129,829,89.80576726490062,115.3601183081798,2439.4000000000005,89.75598119640857,75.5318031431066,2439.4,89.6592092830624,-41.40781584021636,2439.4,89.69288239889987,-68.72253225258814,2439.3999999999996,89.86153953967327,-1.4535979001342316,2439.4,831.3717704637229,89.91025353660395,-16.138799518051123,2439.4,90.08582341110987,0.2205521191090309,90.21639531906366,63016627.35144733,0.010405828800048022,0.010414761393810127,1.950518905065828,5.3349028163850765,0.045813110240530634,0.15644041557844943,0.5010405326492825,6660.53857727748,21332.082148661342,0.0029838279027247522,148.6186044221165,2439.4
2026-06-13T00:18:40.000000,834581989.1846129,829,89.50932650254467,46.31223054657327,2439.4,89.36202726634748,40.683154744062705,2439.4000000000005,89.31891443114067,-4.049439970891312,2439.4000000000005,89.45444498086604,-11.543560130148949,2439.3999999999996,89.41187752259812,17.296260976261692,2439.4,835.4755807461396,89.46824458938322,16.762193601043034,2439.3999999999996,90.35405170622599,0.22042309327984178,90.48454701190273,63016720.49168952,0.01045723700496323,0.010466213830565597,1.9574839182219896,5.342182843811911,0.04597670204921358,0.15721330690019483,0.5035159344719107,6693.444859490382,21437.473771874014,0.0029835961616394937,148.6182854001008,2439.4
2026-06-13T00:18:50.000000,834581999.1846129,829,89.07029358670353,35.06246629770455,2439.4000000000005,88.91536353580894,33.297706261477295,2439.4,88.88933410289334,6.678841468616357,2439.3999999999996,89.04005334765512,4.050215990147428,2439.3999999999996,88.95512861637575,19.730458935071386,2439.3999999999996,839.5828137769446,89.01069087703766,19.585730943686286,2439.4000000000005,90.62224089488734,0.21577172567918274,90.75001443977396,63016813.62953782,0.010508682362116736,0.010517706762142144,1.9505577462017527,5.387526917662343,0.04581402252763402,0.157986646072938,0.5059932855262256,6726.370209211105,21542.948384720778,0.0029833644209625552,148.6179663770699,2439.4
